RB_ID,KO_Name,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
41634,Spöri,,,,Dr.,,,SPD,
41636,Spöri,,,,Dr.,,,SPD,
41638,Spöri,,,,Dr.,,,SPD,
41642,Meyer  Bentrup,,,,Dr.,zu,,CDU/CSU,
41643,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
41645,Uldall,,,,,,,CDU/CSU,
41650,Bohl,,,,,,,CDU/CSU,
4167,Kunz,,,,Dr.,,,CDU/CSU,Weiden
41685,Sperling,,,,Dr.,,,SPD,
41687,Roth,,,,,,,SPD,
4169,Daubertshäuser,,,,,,,SPD,
41696,Roth,,,,,,,SPD,
417,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41700,Kroll-Schlüter,,,,,,,CDU/CSU,
41704,Poß,,,,,,,SPD,
41706,Struck,,,,Dr.,,,SPD,
41723,Poß,,,,,,,SPD,
41729,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
4173,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
41731,Kroll-Schlüter,,,,,,,CDU/CSU,
41772,Sperling,,,,Dr.,,,SPD,
41794,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41814,Sperling,,,,Dr.,,,SPD,
41819,Spöri,,,,Dr.,,,SPD,
4185,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
41857,Müntefering,,,,,,,SPD,
41858,Immer,,,,,,,SPD,Altenkirchen
41860,Immer,,,,,,,SPD,Altenkirchen
41862,Immer,,,,,,,SPD,Altenkirchen
41863,Müntefering,,,,,,,SPD,
41864,Immer,,,,,,,SPD,Altenkirchen
41865,Dann,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
4187,Boroffka,,,,,,,CDU/CSU,
41873,Marschewski,,,,,,,CDU/CSU,
41876,Marschewski,,,,,,,CDU/CSU,
41878,Marschewski,,,,,,,CDU/CSU,
41879,Marschewski,,,,,,,CDU/CSU,
41880,Marschewski,,,,,,,CDU/CSU,
41884,Matthäus-Maier,weiblich,,,,,,SPD,
41885,Marschewski,,,,,,,CDU/CSU,
41886,Marschewski,,,,,,,CDU/CSU,
41887,Blunck,weiblich,,,,,,SPD,
41890,MatthäusMaier,weiblich,,,,,,SPD,
41892,Kleinert,,,,,,,FDP,Hannover
41894,Blunck,weiblich,,,,,,SPD,
41897,Delorme,,,,,,,SPD,
41899,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
419,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
41904,Blunck,weiblich,,,,,,SPD,
41905,Sauter,,,,,,,CDU/CSU,Ichenhausen
41906,Emmerlich,,,,Dr.,,,SPD,
41908,Blunck,weiblich,,,,,,SPD,
4191,Lenzer,,,,,,,CDU/CSU,
41912,Martiny-Glotz,weiblich,,,Dr.,,,SPD,
41913,Kleinert,,,,,,,FDP,Hannover
41914,Conradi,,,,,,,SPD,
41916,Matthäus-Maier,weiblich,,,,,,SPD,
41917,Blunck,weiblich,,,,,,SPD,
41918,Blunck,weiblich,,,,,,SPD,
41920,Helmrich,,,,,,,CDU/CSU,
41926,Marschewski,,,,,,,CDU/CSU,
4193,Lenzer,,,,,,,CDU/CSU,
41931,Carstensen,,,,,,,CDU/CSU,Nordstrand
41936,Marschewski,,,,,,,CDU/CSU,
41938,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41944,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41946,Marschewski,,,,,,,CDU/CSU,
41948,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
4195,Meyer  Bentrup,,,,Dr.,zu,,CDU/CSU,
41960,Heiterkeit,,,,,,,,
41960,Zurufe,,,,,,,,
41960,Schorlemer,,,,,von,Freiherr,CDU/CSU,
41963,Hürland,weiblich,,,,,,CDU/CSU,
41965,Repnik,,,,,,,CDU/CSU,
41967,Rumpf,,,,Dr.,,,FDP,
4197,Kolb,,,,,,,CDU/CSU,
41970,Klein,,,,,,,CDU/CSU,München
41973,Fuchs,weiblich,,,,,,SPD,Verl
41975,Catenhusen,,,,,,,SPD,
41976,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
41978,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
4198,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
41980,Lange,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41985,Ehmke,,,,Dr.,,,SPD,Bonn
41986,Ehmke,,,,Dr.,,,SPD,Bonn
41988,Ehmke,,,,Dr.,,,SPD,Bonn
41991,Zuruf  SPD,,,,,von der,,SPD,
41991,Klejdzinski,,,,Dr.,,,SPD,
41993,Borgmann,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
41994,Ehmke,,,,Dr.,,,SPD,Bonn
41997,Berger,,,,,,,CDU/CSU,Berg
41999,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42006,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42007,Ehmke,,,,Dr.,,,SPD,Bonn
42011,Vogel,,,,Dr.,,,SPD,
42017,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42018,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42019,Adam-Schwaetzer,weiblich,,,Dr.,,,FDP,
42021,Magin,,,,,,,CDU/CSU,
42023,Eimer,,,,,,,FDP,Fürth
4203,Hinsken,,,,,,,CDU/CSU,
42030,Becker,,,,Dr.,,,CDU/CSU,Frankfurt
42031,Gilges,,,,,,,SPD,
42032,Kolb,,,,,,,CDU/CSU,
42058,Stahl,,,,,,,SPD,Kempen
42064,Hauff,,,,Dr.,,,SPD,
42067,Weng,,,,Dr.,,,FDP,Gerlingen
42067,Stahl,,,,,,,SPD,Kempen
42089,Diederich,,,,Dr.,,,SPD,Berlin
42099,Lennartz,,,,,,,SPD,
421,Duve,,,,,,,SPD,
4211,Lambinus,,,,,,,SPD,
4213,Gilges,,,,,,,SPD,
4217,Feilcke,,,,,,,CDU/CSU,
4217,Carstensen,,,,,,,CDU/CSU,
4219,Feilcke,,,,,,,CDU/CSU,
4224,Kuhlwein,,,,,,,SPD,
42241,Steinhauer,weiblich,,,,,,SPD,
42257,Baum,,,,,,,FDP,
42259,Hürland,weiblich,,,,,,CDU/CSU,
4226,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42261,Hauff,,,,Dr.,,,SPD,
42263,Stahl,,,,,,,SPD,Kempen
42265,Stahl,,,,,,,SPD,Kempen
42267,Boroffka,,,,,,,CDU/CSU,
42271,Hauff,,,,Dr.,,,SPD,
42273,Stahl,,,,,,,SPD,Kempen
42275,Stahl,,,,,,,SPD,Kempen
42277,Blens,,,,Dr.,,,CDU/CSU,
42278,Stahl,,,,,,,SPD,Kempen
42280,Laufs,,,,Dr.,,,CDU/CSU,
42282,Stahl,,,,,,,SPD,Kempen
42285,Berger,,,,,,,CDU/CSU,Berg
42286,Fuchs,weiblich,,,,,,SPD,Verl
42288,Klein,,,,,,,CDU/CSU,München
42290,Lange,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42293,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42294,Ehmke,,,,Dr.,,,SPD,Bonn
42298,Klejdzinski,,,,Dr.,,,SPD,
423,Erhard,,,,,,,CDU/CSU,Bad Schwalbach
4230,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
42300,Klejdzinski,,,,Dr.,,,SPD,
42301,Klejdzinski,,,,Dr.,,,SPD,
42302,Lange,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42304,Berger,,,,,,,CDU/CSU,Berg
42306,Ehmke,,,,Dr.,,,SPD,Bonn
42308,Bohl,,,,,,,CDU/CSU,
42316,Klejdzinski,,,,Dr.,,,SPD,
42320,Berger,,,,,,,CDU/CSU,Berg
42322,Berger,,,,,,,CDU/CSU,Berg
42324,Berger,,,,,,,CDU/CSU,Berg
42326,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42328,Jungmann,,,,,,,SPD,
42331,Jungmann,,,,,,,SPD,
42333,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42335,Klejdzinski,,,,Dr.,,,SPD,
4234,Jaunich,,,,,,,SPD,
42340,Horn,,,,,,,SPD,
42342,Ehmke,,,,Dr.,,,SPD,Bonn
42346,Jungmann,,,,,,,SPD,
42349,Horn,,,,,,,SPD,
42350,Horn,,,,,,,SPD,
42351,Wimmer,,,,,,,CDU/CSU,Neuss
42356,Ehmke,,,,Dr.,,,SPD,Bonn
42360,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42363,Dr,,,,,,,,
42364,Ehmke,,,,Dr.,,,SPD,Bonn
42368,Wilz,,,,,,,CDU/CSU,
4237,Kuhlwein,,,,,,,SPD,
42371,Jungmann,,,,,,,SPD,
42372,Wilz,,,,,,,CDU/CSU,
42374,Lamers,,,,,,,CDU/CSU,
42375,Wittmann,,,,Dr.,,,CDU/CSU,
42376,Ehmke,,,,Dr.,,,SPD,Bonn
42378,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42378,Dolata,,,,,,,CDU/CSU,
42385,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42387,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42389,Sauer,,,,,,,CDU/CSU,Stuttgart
4239,Weisskirchen,,,,,,,SPD,Wiesloch
42393,Breuer,,,,,,,CDU/CSU,
42395,Breuer,,,,,,,CDU/CSU,
42397,Kuhlwein,,,,,,,SPD,
42398,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42402,Lange,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42406,Berger,,,,,,,CDU/CSU,Berg
42408,Fuchs,weiblich,,,,,,SPD,Köln
42410,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42412,Eimer,,,,,,,FDP,Fürth
42413,Eimer,,,,,,,FDP,Fürth
42415,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42417,Lambinus,,,,,,,SPD,
42419,Berger,,,,,,,CDU/CSU,Berg
42424,Ehmke,,,,Dr.,,,SPD,Bonn
42426,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42432,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42434,Breuer,,,,,,,CDU/CSU,
42436,Breuer,,,,,,,CDU/CSU,
42442,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
42445,Schmidt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Hamburg
42447,Seiters,,,,,,,CDU/CSU,
42449,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42451,Bötsch,,,,Dr.,,,CDU/CSU,
42453,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42455,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42457,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42459,Bötsch,,,,Dr.,,,CDU/CSU,
42461,Nöbel,,,,Dr.,,,SPD,
42474,Eigen,,,,,,,CDU/CSU,
42481,Soell,,,,Dr.,,,SPD,
42482,Gansel,,,,,,,SPD,
42484,Gansel,,,,,,,SPD,
42484,Duve,,,,,,,SPD,
42487,Leonhart,,,,,,,SPD,
42489,Leonhart,,,,,,,SPD,
4249,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
42493,Duve,,,,,,,SPD,
425,Friedmann,,,,Dr.,,,CDU/CSU,
42528,Fuchs,weiblich,,,,,,SPD,Verl
42531,Zuruf des  Jungmann,,,,,,,SPD,
4256,Günther,,,,,,,CDU/CSU,
42571,With,,,,Dr.,de,,SPD,
42573,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
42577,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42581,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42596,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42598,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42600,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42606,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42611,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42616,Seiters,,,,,,,CDU/CSU,
42617,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42623,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42625,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42627,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42632,Vogel,,,,Dr.,,,SPD,
42639,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42640,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42644,Zuruf  CDU/CSU,,,,,von der,,CDU/CSU,
42644,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
42645,Berger,weiblich,,,,,,CDU/CSU,Berg
42651,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
42653,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42655,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42656,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42657,Baum,,,,,,,FDP,
42659,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
4266,Weisskirchen,,,,,,,SPD,Wiesloch
42668,Tatge,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
4267,Weisskirchen,,,,,,,SPD,Wiesloch
42670,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42673,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42675,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42677,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42679,Laufs,,,,Dr.,,,CDU/CSU,
42684,With,,,,Dr.,de,,SPD,
42688,Bindig,,,,,,,SPD,
42690,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42692,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42694,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42696,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42698,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42700,Bötsch,,,,Dr.,,,CDU/CSU,
42702,Schmidbauer,,,,,,,CDU/CSU,
42704,Duve,,,,,,,SPD,
42706,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
42712,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42714,Daubertshäuser,,,,,,,SPD,
42716,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42719,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42720,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42722,Duve,,,,,,,SPD,
42724,Heiterkeit,,,,,,,,
42724,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42725,Hoffie,,,,,,,FDP,Hof
42726,Mann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42730,Schorlemer,,,,,von,Freiherr,CDU/CSU,
42732,Stark,,,,Dr.,,,CDU/CSU,Nürtingen
42734,Vogel,,,,Dr.,,,SPD,
42736,Vogel,,,,Dr.,,,SPD,
42739,Pfeffermann,,,,,,,CDU/CSU,
42741,Vogel,,,,Dr.,,,SPD,
42742,Reddemann,,,,,,,CDU/CSU,
42743,Stark,,,,Dr.,,,CDU/CSU,Nürtingen
42745,Dreßler,,,,,,,SPD,
42746,Vogel,,,,Dr.,,,SPD,
42749,Vogel,,,,Dr.,,,SPD,
42755,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42755,Suhr,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42756,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42757,Vogel,,,,Dr.,,,SPD,
42759,Hauff,,,,Dr.,,,SPD,
4276,Jaunich,,,,,,,SPD,
42761,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42763,Vogel,,,,Dr.,,,SPD,
42767,Peter,,,,,,,SPD,Kassel
42770,Ströbele,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42773,Waltemathe,,,,,,,SPD,
42774,Conradi,,,,,,,SPD,
42775,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42777,Waltemathe,,,,,,,SPD,
42779,Möller,,,,Dr.,,,CDU/CSU,
4278,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42781,Möller,,,,Dr.,,,CDU/CSU,
42783,Magin,,,,,,,CDU/CSU,
42784,Conradi,,,,,,,SPD,
42787,Conradi,,,,,,,SPD,
42789,Heiterkeit,,,,,,,,
42789,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42796,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42798,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42803,Reschke,,,,,,,SPD,
42805,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
42806,Möller,,,,Dr.,,,CDU/CSU,
42808,Möller,,,,Dr.,,,CDU/CSU,
42810,Müntefering,,,,,,,SPD,
42812,Müntefering,,,,,,,SPD,
42817,Müntefering,,,,,,,SPD,
42818,Schulte,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Menden
42823,Kleinert,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
4284,Lutz,,,,,,,SPD,
42865,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
42868,Hürland,weiblich,,,,,,CDU/CSU,
42885,Jaunich,,,,,,,SPD,
4289,Lutz,,,,,,,SPD,
42900,Werner,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Westerland
42933,Duve,,,,,,,SPD,
4295,Lutz,,,,,,,SPD,
4296,Lutz,,,,,,,SPD,
4297,Zink,,,,,,,CDU/CSU,
4298,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
4302,Roth,,,,,,,SPD,
43023,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
4303,Mertes,,,,Dr.,,,CDU/CSU,Gerolstein
43037,Berger,,,,,,,CDU/CSU,Berg
43038,Berger,,,,,,,CDU/CSU,Berg
43039,Klejdzinski,,,,Dr.,,,SPD,
4304,Marx,,,,Dr.,,,CDU/CSU,
43041,Lamers,,,,,,,CDU/CSU,
43043,Vogel,,,,Dr.,,,SPD,
43044,Klejdzinski,,,,Dr.,,,SPD,
43046,Vogel,,,,Dr.,,,SPD,
43050,Berger,,,,,,,CDU/CSU,Berg
43051,Tatge,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43052,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
43053,Klejdzinski,,,,Dr.,,,SPD,
43054,Lange,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43056,Ehmke,,,,Dr.,,,SPD,Bonn
43060,Berger,,,,,,,CDU/CSU,Berg
43064,Klejdzinski,,,,Dr.,,,SPD,
43066,Vosen,,,,,,,SPD,
43068,Stahl,,,,,,,SPD,Kempen
4307,Marx,,,,Dr.,,,CDU/CSU,
43070,Stahl,,,,,,,SPD,Kempen
43072,Catenhusen,,,,,,,SPD,
43075,Vosen,,,,,,,SPD,
43077,Stahl,,,,,,,SPD,Kempen
43079,Vosen,,,,,,,SPD,
43087,Roth,,,,,,,SPD,
43089,Zeitler,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43092,Catenhusen,,,,,,,SPD,
43093,Vosen,,,,,,,SPD,
43095,Vosen,,,,,,,SPD,
43097,Vosen,,,,,,,SPD,
43099,Stahl,,,,,,,SPD,Kempen
43103,Stahl,,,,,,,SPD,Kempen
43105,Müller,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Bremen
43107,Schreiner,,,,,,,SPD,
43111,Vosen,,,,,,,SPD,
43112,Vosen,,,,,,,SPD,
43115,Schreiner,,,,,,,SPD,
43117,Lenzer,,,,,,,CDU/CSU,
43119,Klejdzinski,,,,Dr.,,,SPD,
43121,Klejdzinski,,,,Dr.,,,SPD,
43123,Stahl,,,,,,,SPD,Kempen
43125,Stahl,,,,,,,SPD,Kempen
43127,Lenzer,,,,,,,CDU/CSU,
43129,Klejdzinski,,,,Dr.,,,SPD,
43131,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43132,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
43133,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43133,Rusche,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43135,Hönes,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43136,Vogel,,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
43140,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
43142,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
43143,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
43144,Daweke,,,,,,,CDU/CSU,
43151,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
43152,Hürland,weiblich,,,,,,CDU/CSU,
43153,Jäger,,,,Dr.,,,CDU/CSU,Wangen
43155,Dann,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
43159,Feilcke,,,,,,,CDU/CSU,
4316,Berger,,,,,,,CDU/CSU,Berg
43161,Schierholz,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
