RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
101860,Müller,,,Dr.,,,CDU/CSU,
101862,Conradi,,,,,,SPD,
101863,Müller,,,Dr.,,,CDU/CSU,
101864,Müller,,,Dr.,,,CDU/CSU,
101865,Becker,,,,,,SPD,Nienberge
101869,Gansel,,,,,,SPD,
101872,Matthäus-Maier,,,,,,SPD,
101873,Matthäus-Maier,,,,,,SPD,
101874,Böhm,,,,,,CDU/CSU,Melsungen
101876,Jungmann,,,,,,SPD,Wittmoldt
101879,Jungmann,,,,,,SPD,Wittmoldt
101883,Jungmann,,,,,,SPD,Wittmoldt
101894,Schulze,,,,,,CDU/CSU,Berlin
101913,Antretter,,,,,,SPD,
101917,Matthäus-Maier,,,,,,SPD,
101919,Jungmann,,,,,,SPD,Wittmoldt
101921,Glos,,,,,,CDU/CSU,
101921,Bohl,,,,,,CDU/CSU,
101923,Bötsch,,,Dr.,,,CDU/CSU,
101924,Bötsch,,,Dr.,,,CDU/CSU,
101925,Gattermann,,,,,,FDP,
101927,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
101928,Glos,,,,,,CDU/CSU,
101930,Roth,,,,,,SPD,
101931,Becker,,,,,,SPD,Nienberge
101933,Grünbeck,,,,,,FDP,
101935,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
101939,Matthäus-Maier,,,,,,SPD,
101941,Matthäus-Maier,,,,,,SPD,
101942,Matthäus-Maier,,,,,,SPD,
101943,Matthäus-Maier,,,,,,SPD,
101945,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
101947,Matthäus-Maier,,,,,,SPD,
101949,Bötsch,,,Dr.,,,CDU/CSU,
101951,Reimann,,,,,,SPD,
101952,Bötsch,,,Dr.,,,CDU/CSU,
101957,Jahn,,,,,,SPD,Marburg
101961,Duve,,,,,,SPD,
101962,Unruh,,,,,,,
101963,Unruh,,,,,,,
101965,Marschewski,,,,,,CDU/CSU,
101969,Hüsch,,,Dr.,,,CDU/CSU,
101972,Häfner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
101978,Hüsch,,,Dr.,,,CDU/CSU,
101981,Hirsch,,,Dr.,,,FDP,
101986,Hüsch,,,Dr.,,,CDU/CSU,
101987,Geis,,,,,,CDU/CSU,
101996,Däubler-Gmelin,,,Dr.,,,SPD,
102000,With,,,Dr.,de,,SPD,
102002,Stark,,,Dr.,,,CDU/CSU,Nürtingen
102003,Däubler-Gmelin,,,Dr.,,,SPD,
102005,Wiefelspütz,,,,,,SPD,
102007,With,,,Dr.,de,,SPD,
102008,Bohl,,,,,,CDU/CSU,
102009,Duve,,,,,,SPD,
102013,Duve,,,,,,SPD,
102015,Hüsch,,,Dr.,,,CDU/CSU,
102017,With,,,Dr.,de,,SPD,
102019,Hüsch,,,Dr.,,,CDU/CSU,
102020,Erneute Heiterkeit,,,,,,,
102020,With,,,Dr.,de,,SPD,
102025,Irmer,,,,,,FDP,
102027,Meneses Vogl,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102029,Duve,,,,,,SPD,
102031,Bindig,,,,,,SPD,
102035,Duve,,,,,,SPD,
102036,Duve,,,,,,SPD,
102050,Gansel,,,,,,SPD,
102077,Schreiner,,,,,,SPD,
102079,Rüttgers,,,Dr.,,,CDU/CSU,
102090,Emmerlich,,,Dr.,,,SPD,
102096,Andres,,,,,,SPD,
102110,Bachmaier,,,,,,SPD,
102124,Bachmaier,,,,,,SPD,
102148,Gansel,,,,,,SPD,
102152,Blunck,,,,,,SPD,
102153,Jungmann,,,,,,SPD,Wittmoldt
102156,Gansel,,,,,,SPD,
102158,Jäger,,,,,,CDU/CSU,
102163,Gansel,,,,,,SPD,
102164,Blunck,,,,,,SPD,
102175,Jungmann,,,,,,SPD,Wittmoldt
102181,Gansel,,,,,,SPD,
102184,Wollny,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102197,Jungmann,,,,,,SPD,Wittmoldt
102200,Jungmann,,,,,,SPD,Wittmoldt
102201,Gansel,,,,,,SPD,
102209,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102213,Stark,,,Dr.,,,CDU/CSU,Nürtingen
102215,With,,,Dr.,de,,SPD,
102216,Stark,,,Dr.,,,CDU/CSU,Nürtingen
102227,Schmidt,,,,,,BÜNDNIS 90/DIE GRÜNEN,Hamburg
102228,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102232,Schmidt,,,,,,BÜNDNIS 90/DIE GRÜNEN,Hamburg
102236,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102243,Schmidt,,,,,,BÜNDNIS 90/DIE GRÜNEN,Hamburg
102246,With,,,Dr.,de,,SPD,
102253,With,,,Dr.,de,,SPD,
102255,With,,,Dr.,de,,SPD,
102257,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102266,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102271,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102273,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102277,Göhner,,,Dr.,,,CDU/CSU,
102279,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102283,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102283,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102287,Stahl,,,,,,SPD,Kempen
102290,Stahl,,,,,,SPD,Kempen
102292,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102296,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102300,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102302,Hartenstein,,,Dr.,,,SPD,
102305,Weng,,,Dr.,,,FDP,Gerlingen
102306,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102308,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102310,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102312,Hornhues,,,Dr.,,,CDU/CSU,
102314,Luuk,,,,,,SPD,
102316,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102318,Möller,,,Dr.,,,CDU/CSU,
102319,Roitzsch,,,,,,CDU/CSU,Quickborn
102321,Weyel,,,,,,SPD,
102323,Kansy,,,Dr.-Ing.,,,CDU/CSU,
102325,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102326,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102328,Geis,,,,,,CDU/CSU,
102331,Kittelmann,,,,,,CDU/CSU,
102332,Geis,,,,,,CDU/CSU,
102338,Kittelmann,,,,,,CDU/CSU,
102340,Roitzsch,,,,,,CDU/CSU,Quickborn
102342,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102344,Kittelmann,,,,,,CDU/CSU,
102346,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102348,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102350,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102352,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102353,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102359,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102361,Wiefelspütz,,,,,,SPD,
102362,Kittelmann,,,,,,CDU/CSU,
102364,Kittelmann,,,,,,CDU/CSU,
102366,Seiler-Albring,,,,,,FDP,
102367,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102368,Klejdzinski,,,Dr.,,,SPD,
102369,Klejdzinski,,,Dr.,,,SPD,
102370,Weng,,,Dr.,,,FDP,Gerlingen
102372,Klejdzinski,,,Dr.,,,SPD,
102378,Olderog,,,Dr.,,,CDU/CSU,
102381,Gerster,,,,,,CDU/CSU,Mainz
102384,Hirsch,,,Dr.,,,FDP,
102388,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102392,Gerster,,,,,,CDU/CSU,Mainz
102393,Klejdzinski,,,Dr.,,,SPD,
102397,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102399,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102401,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102401,Olderog,,,Dr.,,,CDU/CSU,
102401,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102408,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102412,Soell,,,Dr.,,,SPD,
102415,Feldmann,,,Dr.,,,FDP,
102416,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102418,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102421,Feldmann,,,Dr.,,,FDP,
102423,Götte,,,Dr.,,,SPD,
102427,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102431,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102433,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102434,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102436,Feldmann,,,Dr.,,,FDP,
102438,Soell,,,Dr.,,,SPD,
102440,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102441,Schulte,,,,,,SPD,Hameln
102446,Hirsch,,,Dr.,,,FDP,
102449,Andres,,,,,,SPD,
102450,Wartenberg,,,,,,SPD,Berlin
102454,Kappes,,,Dr.,,,CDU/CSU,
102456,Schulte,,,,,,SPD,Hameln
102461,Gerster,,,,,,CDU/CSU,Mainz
102463,Penner,,,Dr.,,,SPD,
102465,Wartenberg,,,,,,SPD,Berlin
102469,Wartenberg,,,,,,SPD,Berlin
102472,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102473,Olderog,,,Dr.,,,CDU/CSU,
102474,Meneses Vogl,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102477,Gerster,,,,,,CDU/CSU,Mainz
102485,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102486,Fellner,,,,,,CDU/CSU,
102489,Wartenberg,,,,,,SPD,Berlin
102493,Richter,,,,,,FDP,
102494,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102496,Hirsch,,,Dr.,,,FDP,
102497,Gerster,,,,,,CDU/CSU,Mainz
102499,Wartenberg,,,,,,SPD,Berlin
102500,Bernrath,,,,,,SPD,
102503,Penner,,,Dr.,,,SPD,
102505,Hirsch,,,Dr.,,,FDP,
102506,Hirsch,,,Dr.,,,FDP,
102507,Fellner,,,,,,CDU/CSU,
102508,Gerster,,,,,,CDU/CSU,Mainz
102509,Gerster,,,,,,CDU/CSU,Mainz
102510,Eigen,,,,,,CDU/CSU,
102512,Roth,,,,,,SPD,
102516,Roth,,,,,,SPD,
102518,Eigen,,,,,,CDU/CSU,
102521,Funke,,,,,,FDP,
102523,Volmer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102524,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102525,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102530,Wollny,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102533,Probst,,,Dr.,,,CDU/CSU,
102535,Volmer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102537,Probst,,,Dr.,,,CDU/CSU,
102538,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102539,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102541,Volmer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102542,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102544,Emmerlich,,,Dr.,,,SPD,
102547,Steinhauer,,,,,,SPD,
102550,Schmidt,,,,,,SPD,Nürnberg
102555,Emmerlich,,,Dr.,,,SPD,
102556,Wieczorek,,,,,,SPD,Duisburg
102560,Jahn,,,,,,SPD,Marburg
102561,Matthäus-Maier,,,,,,SPD,
102565,Brück,,,,,,SPD,
102571,Matthäus-Maier,,,,,,SPD,
102574,Wieczorek,,,,,,SPD,Duisburg
102585,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102587,Schmidt,,,,,,SPD,Nürnberg
102594,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102600,Jahn,,,,,,SPD,Marburg
102601,With,,,Dr.,de,,SPD,
102610,Conradi,,,,,,SPD,
102618,Hiller,,,,,,SPD,Lübeck
102635,Blunck,,,,,,SPD,
102640,Schmu,,,,von,,CDU/CSU,
102650,Emmerlich,,,Dr.,,,SPD,
102655,Emmerlich,,,Dr.,,,SPD,
102673,Toetemeyer,,,,,,SPD,
102684,With,,,Dr.,de,,SPD,
102686,With,,,Dr.,de,,SPD,
102690,Conradi,,,,,,SPD,
102692,Reschke,,,,,,SPD,
102693,Reschke,,,,,,SPD,
102694,Conradi,,,,,,SPD,
102700,Müller,,,Dr.,,,CDU/CSU,
102705,Müller,,,Dr.,,,CDU/CSU,
102711,Reschke,,,,,,SPD,
102714,Blunck,,,,,,SPD,
102715,Rüttgers,,,Dr.,,,CDU/CSU,
102717,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102718,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102719,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102721,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102723,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102724,Vogel,,,Dr.,,,SPD,
102725,Vogel,,,Dr.,,,SPD,
102727,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102728,Vogel,,,Dr.,,,SPD,
102729,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102730,Dregger,,,Dr.,,,CDU/CSU,
102731,Lintner,,,,,,CDU/CSU,
102733,Rüttgers,,,Dr.,,,CDU/CSU,
102735,Kraus,,,,,,CDU/CSU,
102737,Vogel,,,Dr.,,,SPD,
102738,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
102740,Pfeffermann,,,,,,CDU/CSU,
102741,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102743,Vogel,,,Dr.,,,SPD,
102744,Rüttgers,,,Dr.,,,CDU/CSU,
102746,Lintner,,,,,,CDU/CSU,
102747,Pfeffermann,,,,,,CDU/CSU,
102749,Pfeffermann,,,,,,CDU/CSU,
102750,Vogel,,,Dr.,,,SPD,
102751,Feilcke,,,,,,CDU/CSU,
102752,Vogel,,,Dr.,,,SPD,
102754,Laufs,,,Dr.,,,CDU/CSU,
102758,Laufs,,,Dr.,,,CDU/CSU,
102760,Ehmke,,,Dr.,,,SPD,Bonn
102761,Matthäus-Maier,,,,,,SPD,
102765,Glos,,,,,,CDU/CSU,
102766,Wüppesahl,,,,,,,
102767,Lintner,,,,,,CDU/CSU,
102776,Glos,,,,,,CDU/CSU,
102777,Weng,,,Dr.,,,FDP,Gerlingen
102779,Matthäus-Maier,,,,,,SPD,
102780,Matthäus-Maier,,,,,,SPD,
102782,Glos,,,,,,CDU/CSU,
102786,Glos,,,,,,CDU/CSU,
102790,Ehmke,,,Dr.,,,SPD,Bonn
102792,Weng,,,Dr.,,,FDP,Gerlingen
102794,Bötsch,,,Dr.,,,CDU/CSU,
102799,Holtz,,,Dr.,,,SPD,
102808,Hamm-Brücher,,,Dr.,,,FDP,Hamm
102810,Jungmann,,,,,,SPD,Wittmoldt
102827,Lüder,,,,,,FDP,
102830,Gansel,,,,,,SPD,
102832,Becker,,,,,,SPD,Nienberge
102833,Hamm-Brücher,,,Dr.,,,FDP,Hamm
102836,Jungmann,,,,,,SPD,Wittmoldt
102841,Jungmann,,,,,,SPD,Wittmoldt
102847,Jungmann,,,,,,SPD,Wittmoldt
102856,Jungmann,,,,,,SPD,Wittmoldt
102865,Gansel,,,,,,SPD,
102867,With,,,Dr.,de,,SPD,
102899,Verheugen,,,,,,SPD,
102901,With,,,Dr.,de,,SPD,
102921,Reschke,,,,,,SPD,
102924,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102926,Bohl,,,,,,CDU/CSU,
102928,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102930,Bohl,,,,,,CDU/CSU,
102932,Stobbe,,,,,,SPD,
102933,Cronenberg,,,,,,FDP,Arnsberg
102935,Struck,,,Dr.,,,SPD,
102937,Andres,,,,,,SPD,
102938,Schreiner,,,,,,SPD,
102939,Kirschner,,,,,,SPD,
102943,Kirschner,,,,,,SPD,
102945,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
102951,Faltlhauser,,,Dr.,,,CDU/CSU,
102955,Günther,,,,,,CDU/CSU,
102957,Peter,,,,,,SPD,Kassel
102960,Wiefelspütz,,,,,,SPD,
102961,Cronenberg,,,,,,FDP,Arnsberg
102963,Dreßler,,,,,,SPD,
102966,Andres,,,,,,SPD,
102967,Schreiner,,,,,,SPD,
102970,Günther,,,,,,CDU/CSU,
102972,Günther,,,,,,CDU/CSU,
102973,Dreßler,,,,,,SPD,
102975,Penner,,,Dr.,,,SPD,
102980,Fuchtel,,,,,,CDU/CSU,
102982,Nöbel,,,Dr.,,,SPD,
102986,Hämmerle,,,,,,SPD,
102987,Schreiner,,,,,,SPD,
102990,Schreiner,,,,,,SPD,
102992,Hämmerle,,,,,,SPD,
102996,Nöbel,,,Dr.,,,SPD,
102998,Nöbel,,,Dr.,,,SPD,
103000,Weng,,,Dr.,,,FDP,Gerlingen
103003,Schmidt,,,,,,SPD,Salzgitter
103005,Sonntag-Wolgast,,,Dr.,,,SPD,
103008,Sielaff,,,,,,SPD,
103010,Jobst,,,Dr.,,,CDU/CSU,
103013,Sielaff,,,,,,SPD,
103015,Penner,,,Dr.,,,SPD,
103016,Sonntag-Wolgast,,,Dr.,,,SPD,
103020,Wiefelspütz,,,,,,SPD,
103022,Czaja,,,Dr.,,,CDU/CSU,
103026,Sonntag-Wolgast,,,Dr.,,,SPD,
103027,Wiefelspütz,,,,,,SPD,
103027,Hämmerle,,,,,,SPD,
103028,Wiefelspütz,,,,,,SPD,
103032,Nöbel,,,Dr.,,,SPD,
103034,Weng,,,Dr.,,,FDP,Gerlingen
103035,Nöbel,,,Dr.,,,SPD,
103036,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103037,Soell,,,Dr.,,,SPD,
103041,Soell,,,Dr.,,,SPD,
103042,Nöbel,,,Dr.,,,SPD,
103043,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103046,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103046,Fellner,,,,,,CDU/CSU,
103050,Wartenberg,,,,,,SPD,Berlin
103055,Wartenberg,,,,,,SPD,Berlin
103056,Penner,,,Dr.,,,SPD,
103058,Wiefelspütz,,,,,,SPD,
103061,Sielaff,,,,,,SPD,
103062,Sielaff,,,,,,SPD,
103068,Fellner,,,,,,CDU/CSU,
103072,Czaja,,,Dr.,,,CDU/CSU,
103075,Czaja,,,Dr.,,,CDU/CSU,
103079,Geiger,,,,,,CDU/CSU,
103081,Müller,,,,,,SPD,Pleisweiler
103083,Müller,,,,,,SPD,Pleisweiler
103093,Soell,,,Dr.,,,SPD,
103096,Müller,,,,,,SPD,Pleisweiler
103098,Geiger,,,,,,CDU/CSU,
103101,Jäger,,,,,,CDU/CSU,
103103,Jäger,,,,,,CDU/CSU,
103106,Catenhusen,,,,,,CDU/CSU,
103108,Gerstein,,,,,,CDU/CSU,
103108,Lenzer,,,,,,CDU/CSU,
103109,Gerstein,,,,,,CDU/CSU,
103111,Jäger,,,,,,CDU/CSU,
103113,Catenhusen,,,,,,SPD,
103114,Catenhusen,,,,,,SPD,
103117,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
103119,Jäger,,,,,,CDU/CSU,
103120,Bohl,,,,,,CDU/CSU,
103121,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103124,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103125,Carstensen,,,,,,CDU/CSU,Nordstrand
103127,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103129,Limbach,,,,,,CDU/CSU,
103131,Saibold,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103135,Opel,,,,,,SPD,
103137,Carstensen,,,,,,CDU/CSU,Nordstrand
103139,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103141,Opel,,,,,,SPD,
103143,Sonntag-Wolgast,,,Dr.,,,SPD,
103144,Opel,,,,,,SPD,
103146,Carstensen,,,,,,CDU/CSU,Nordstrand
103148,Göhner,,,Dr.,,,CDU/CSU,
103149,Göhner,,,Dr.,,,CDU/CSU,
103150,Carstensen,,,,,,CDU/CSU,Nordstrand
103152,Opel,,,,,,SPD,
103153,Carstensen,,,,,,CDU/CSU,Nordstrand
103156,Lennartz,,,,,,SPD,
103158,Göhner,,,Dr.,,,CDU/CSU,
103161,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103162,Weng,,,Dr.,,,FDP,Gerlingen
103164,Austermann,,,,,,CDU/CSU,
103168,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103170,Göhner,,,Dr.,,,CDU/CSU,
103173,Bachmaier,,,,,,SPD,
103175,Marschewski,,,,,,CDU/CSU,
103177,Marschewski,,,,,,CDU/CSU,
103179,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103180,Häfner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103185,Hüsch,,,Dr.,,,CDU/CSU,
103187,Bachmaier,,,,,,SPD,
103188,Rüttgers,,,Dr.,,,CDU/CSU,
103189,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103191,Häfner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103193,Däubler-Gmelin,,,Dr.,,,SPD,
103196,Hüsch,,,Dr.,,,CDU/CSU,
103198,Becker,,,,,,SPD,Nienberge
103200,Däubler-Dmelin,,,Dr.,,,SPD,
103202,Hüsch,,,Dr.,,,CDU/CSU,
103206,Kleinert,,,,,,FDP,Hannover
103211,Becker,,,,,,SPD,Nienberge
103212,Hoss,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103219,Penner,,,Dr.,,,SPD,
103229,Kastning,,,,,,SPD,
103240,Klejdzinski,,,Dr.,,,SPD,
103244,Hamm-Brücher,,,Dr.,,,FDP,Hamm
103245,Hamm-Brücher,,,Dr.,,,FDP,Hamm
103250,Klejdzinski,,,Dr.,,,SPD,
103259,Schulte,,,,,,SPD,Hameln
103289,Eigen,,,,,,CDU/CSU,
103293,Amling,,,,,,SPD,
103308,Schulte,,,,,,SPD,Hameln
103309,Schulte,,,,,,SPD,Hameln
103316,Kübler,,,Dr.,,,SPD,
103333,Rüttgers,,,Dr.,,,CDU/CSU,
103341,Schulte,,,,,,SPD,Hameln
103376,Schulte,,,,,,SPD,Hameln
103406,Kirschner,,,,,,SPD,
103408,Reimann,,,,,,SPD,
103410,Heyenn,,,,,,SPD,
103412,Bohl,,,,,,CDU/CSU,
103415,Kirschner,,,,,,SPD,
103417,Bohl,,,,,,CDU/CSU,
103418,Dreßler,,,,,,SPD,
103421,Klejdzinski,,,Dr.,,,SPD,
103423,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
103425,Klejdzinski,,,Dr.,,,SPD,
103427,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103429,Dreßler,,,,,,SPD,
103432,Cronenberg,,,,,,FDP,Arnsberg
103434,Dreßler,,,,,,SPD,
103439,Reuschenbach,,,,,,SPD,
103440,Klejdzinski,,,Dr.,,,SPD,
103442,Nolting,,,,,,FDP,
103444,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103450,Horn,,,,,,SPD,
103455,Nolting,,,,,,FDP,
103461,Wilz,,,,,,CDU/CSU,
103463,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103468,Horn,,,,,,SPD,
103469,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103473,Ronneburger,,,,,,FDP,
103476,Ganz,,,,,,CDU/CSU,St. Wendel
103480,Ganz,,,,,,CDU/CSU,St. Wendel
103482,Steiner,,,,,,SPD,
103484,Jaunich,,,,,,SPD,
103486,Würfel,,,,,,FDP,
103487,Eimer,,,,,,FDP,Fürth
103488,Jaunich,,,,,,SPD,
103489,Jaunich,,,,,,SPD,
103492,Jaunich,,,,,,SPD,
103493,Jaunich,,,,,,SPD,
103494,Penner,,,Dr.,,,SPD,
103500,Penner,,,Dr.,,,SPD,
103501,Kansy,,,Dr.-Ing.,,,CDU/CSU,
103503,Penner,,,Dr.,,,SPD,
103508,Lintner,,,,,,CDU/CSU,
103509,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103511,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103513,Penner,,,Dr.,,,SPD,
103515,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103521,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103523,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103527,Weisskirchen,,,,,,SPD,Wiesloch
103529,Gansel,,,,,,SPD,
103531,Gansel,,,,,,SPD,
103533,Gansel,,,,,,SPD,
103536,Gansel,,,,,,SPD,
103539,Kittelmann,,,,,,CDU/CSU,
103540,Gansel,,,,,,SPD,
103541,Gansel,,,,,,SPD,
103542,Gansel,,,,,,SPD,
103552,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103554,Funke,,,,,,FDP,
103556,Toetemeyer,,,,,,SPD,
103559,Hamm-Brücher,,,Dr.,,,FDP,Hamm
103561,Köhler,,,Dr.,,,CDU/CSU,Wolfsburg
103563,Toetemeyer,,,,,,SPD,
103565,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103566,Toetemeyer,,,,,,SPD,
103568,Flinner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103571,Susset,,,,,,CDU/CSU,
103574,Becker,,,,,,SPD,Nienberge
103578,Bredehorn,,,,,,FDP,
103582,Susset,,,,,,CDU/CSU,
103584,Flinner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103588,Flinner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103590,Eigen,,,,,,CDU/CSU,
103594,Kreuzeder,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103598,Flinner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103601,Eigen,,,,,,CDU/CSU,
103607,Eigen,,,,,,CDU/CSU,
103609,Eigen,,,,,,CDU/CSU,
103612,Dregger,,,Dr.,,,CDU/CSU,
103614,Carstensen,,,,,,CDU/CSU,Nordstrand
103615,Jäger,,,,,,CDU/CSU,
103617,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
103618,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
103621,Voigt,,,,,,SPD,Frankfurt
103622,Jäger,,,,,,CDU/CSU,
103623,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
103624,Vogel,,,Dr.,,,SPD,
103628,Vogel,,,Dr.,,,SPD,
103630,Vogel,,,Dr.,,,SPD,
103631,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
103632,Vogel,,,Dr.,,,SPD,
103633,Vogel,,,Dr.,,,SPD,
103637,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
103638,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
