WP;NACHNAME;VORNAME;BERUF;ANREDE_TITEL;PRAEFIX;ADEL;PARTEI_KURZ;ORTSZUSATZ;GESCHLECHT;ID
9;Gerstein;Ludwig;Assessor des Bergfachs, Geschäftsführer;;;;CDU/CSU;;männlich;11000668
9;Gerster;Johannes;Regierungsdirektor;Dr.;;;CDU/CSU;Mainz;männlich;11000671
9;Gerstl;Friedrich;Landrat , Geschäftsführer;;;;SPD;Passau;männlich;11000672
9;Geßner;Manfred Achim;Diplom Politologe;Dr.;;;SPD;;männlich;11000674
9;Gilges;Konrad;Fliesenleger;;;;SPD;;männlich;11000680
9;Ginnuttis;Horst;Verwaltungsrat;;;;SPD;;männlich;11000682
9;Ginsberg;Matthias;Verlagskaufmann;;;;FDP;;männlich;11000683
9;Glombig;Eugen;Angestellter;;;;SPD;;männlich;11000690
9;Glos;Michael;Müllermeister, Bundesminister für Wirtschaft und Technologie;;;;CDU/CSU;;männlich;11000691
9;Gnädinger;Fritz-Joachim;Staatsanwalt;;;;SPD;;männlich;11000694
9;Gobrecht;Horst;Steuerberater;;;;SPD;;männlich;11000695
9;Götz;Eicke;1. Bürgermeister , Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11000703
9;Grobecker;Claus;Buchdrucker, Parl. Staatsekretär;;;;SPD;;männlich;11000730
9;Grunenberg;Horst;Elektroschweißer;;;;SPD;;männlich;11000743
9;Grüner;Martin;Rechtsanwalt, Parl. Staatssekretär;;;;FDP;;männlich;11000738
9;Günther;Horst;Gewerkschaftssekretär, Parlamentarischer Staatssekretär;;;;CDU/CSU;Duisburg;männlich;11000749
9;Haack;Dieter;Regierungsdirektor;Dr.;;;SPD;;männlich;11000757
9;Haar;Ernst;Kaufmännischer Angestellter,Parl. Staatssekretär;;;;SPD;;männlich;11000760
9;Haar;Ernst;Kaufmännischer Angestellter,Parl. Staatssekretär;;;;SPD;Stuttgart;männlich;11000760
9;Haase;Lothar;Diplom-Volkswirt, Verwaltungsrat;;;;CDU/CSU;Kassel;männlich;11000765
9;Haase;Horst;Rechtsanwalt;;;;SPD;Fürth;männlich;11000764
9;Hackel;Wolfgang;Geschäftsführer;Dr.;;;CDU/CSU;;männlich;11000770
9;Haehser;Karl;Geschäftsführer, Parl. Staatssekretär;;;;SPD;;männlich;11000776
9;Häfele;Hansjörg;Rechtsanwalt, Parl. Staatssekretär;Dr.;;;CDU/CSU;;männlich;11000774
9;Hamm-Brücher;Hildegard;Staatsministerin;Dr.;;;FDP;;weiblich;11000793
9;Handlos;Franz;Redakteur, Verleger;;;;CDU/CSU;;männlich;11000799
9;Hansen;Karl-Heinz;Studiendirektor;;;;SPD;;männlich;11000805
9;Hansen;Karl-Heinz;Studiendirektor;;;;SPD;;männlich;11000805
9;Hanz;August;Angestellter;;;;CDU/CSU;;männlich;11000809
9;Hanz;August;Angestellter;;;;CDU/CSU;Dahlen;männlich;11000809
9;Hartenstein;Liesel;Gymnasiallehrerin;Dr.;;;SPD;;weiblich;11000815
9;Hartmann;Klaus;Rechtsanwalt, Landrat;;;;CDU/CSU;;männlich;11000816
9;Hauck;Rudolf;Sozialarbeiter;;;;SPD;;männlich;11000827
9;Hauff;Volker;Dipl.-Volkswirt;Dr.;;;SPD;;männlich;11000828
9;Hauser;Alo;Rechtsanwalt;;;;CDU/CSU;Bad Godesberg;männlich;11000831
9;Hauser;Alo;Rechtsanwalt;;;;CDU/CSU;Bonn-Bad Godesberg;männlich;11000831
9;Hauser;Hansheinz;Bäcker- u. Konditormeister;;;;CDU/CSU;Krefeld;männlich;11000833
9;Haussmann;Helmut;Dipl.-Kaufmann, Bundesminister;Prof. Dr.;;;FDP;;männlich;11000836
9;Heistermann;Dieter;Angestellter;;;;SPD;;männlich;11000854
9;Hellwig;Renate;Staatssekretärin;Dr.;;;CDU/CSU;;weiblich;11000861
9;Helmrich;Herbert;Rechtsanwalt und Notar;;;;CDU/CSU;;männlich;11000862
9;Hennig;Ottfried;Jurist;Dr.;;;CDU/CSU;;männlich;11000871
9;Herberholz;Ralph;Stidiendirektor;;;;SPD;;männlich;11000876
9;Herkenrath;Adolf;Dipl.-Landwirt, Geschäftsführer;Dr.;;;CDU/CSU;;männlich;11000880
9;Herterich;Günter;Historiker;;;;SPD;;männlich;11000887
9;Heydt Freiherr von Massenbach;Peter;Bankier;;von der;;CDU/CSU;;männlich;11000894
9;Heyenn;Günther;Amtsrat;;;;SPD;;männlich;11000897
9;Hinsken;Ernst;Bäckermeister und Konditor, Parl. Staatssekretär;;;;CDU/CSU;;männlich;11000906
9;Hirsch;Burkhard;Vizepräsident DBT , Rechtsanwalt;Dr.;;;FDP;;männlich;11000908
9;Hitzigrath;Rüdiger;Freier Mitarbeiter bei der BfA;;;;SPD;;männlich;11000911
9;Hoffacker;Paul;Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11000934
9;Hoffie;Klaus-Jürgen;Journalist, Public Relation- Menager;;;;FDP;;männlich;11000935
9;Höffkes;Peter Wilhelm;Rechtsanwalt;;;;CDU/CSU;;männlich;11000916
9;Hoffmann;Ingeborg;Hoteliere;;;;CDU/CSU;Hoya;weiblich;11000938
9;Hoffmann;Ingeborg;Hoteliere;;;;CDU/CSU;Soltau;weiblich;11000938
9;Hoffmann;Hans-Joachim;Bankkaufmann, Diplomökonom;;;;SPD;Saarbrücken;männlich;11000937
9;Hofmann;Karl;Studienrat;;;;SPD;;männlich;11000942
9;Hofmann;Karl;Studienrat;;;;SPD;;männlich;11000942
9;Hofmann;Karl;Studienrat;;;;SPD;Kronach;männlich;11000942
9;Hofmann;Karl;Studienrat;;;;SPD;Kronach;männlich;11000942
9;Hofmann;Karl;Studienrat;;;;SPD;Kronach;männlich;11000942
9;Hofmann;Karl;Studienrat;;;;SPD;Kronach;männlich;11000942
9;Hölscher;Friedrich;Kaufmann;;;;FDP;;männlich;11000922
9;Hölscher;Friedrich;Kaufmann;;;;FDP;;männlich;11000922
9;Holsteg;Erwin;Agraringenieur, Landwirt;;;;FDP;;männlich;11000947
9;Holtz;Uwe;Professor, Historiker, Romanistik;Prof. Dr.;;;SPD;;männlich;11000948
9;Höpfinger;Stefan;Diözesesansekretär, Parlamentarischer Staatssekretär;;;;CDU/CSU;;männlich;11000926
9;Hoppe;Hans-Günter;Senator , Jurist;;;;FDP;;männlich;11000955
9;Horn;Erwin;Oberstudiendirektor;;;;SPD;;männlich;11000958
9;Hornhues;Karl-Heinz;Dipl.-Volkswirt;Dr.;;;CDU/CSU;;männlich;11000960
9;Horstmeier;Martin;Landwirt;;;;CDU/CSU;;männlich;11000962
9;Huber;Antje;Studienleiterin, Bundesministerin;;;;SPD;;weiblich;11000968
9;Hubrig;Hans;Geschäftsführer;Dr.;;;CDU/CSU;;männlich;11000970
9;Huonker;Gunter;Rechtsanwalt, Staatsminister;;;;SPD;;männlich;11000981
9;Hupka;Herbert;Journalist;Dr.;;;CDU/CSU;;männlich;11000982
9;Hürland;Agnes;Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung;;;;CDU/CSU;;weiblich;11000976
9;Hürland-Büning;Agnes;Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung;;;;CDU/CSU;;weiblich;11000976
9;Hüsch;Heinz Günther;Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11000977
9;Huyn;Hans;Regierungsdirektor;;;Graf;CDU/CSU;;männlich;11000987
9;Ibrügger;Lothar;Dipl.-Ingenieur (TU), Stadt- und Regionalplaner, Parl Staatssekretär;;;;SPD;;männlich;11000989
9;Immer;Klaus;Dipl.-Landwirt, Dozent;;;;SPD;Altenkirchen;männlich;11000995
9;Jäger;Claus;Steuerjurist;;;;CDU/CSU;;männlich;11001002
9;Jäger;Claus;Steuerjurist;;;;CDU/CSU;Wangen;männlich;11001002
9;Jagoda;Bernhard;Staatsekretär;;;;CDU/CSU;;männlich;11001009
9;Jahn;Friedrich-Adolf;Rechtsanwalt, Kreisdirektor  Parl. Staatsekretär;Dr.;;;CDU/CSU;Münster;männlich;11001011
9;Jahn;Gerhard;Rechtsanwalt und Notar, Bundesminister;;;;SPD;;männlich;11001012
9;Jahn;Gerhard;Rechtsanwalt und Notar, Bundesminister;;;;SPD;Marburg;männlich;11001012
9;Jansen;Günther;Bürgermeister;;;;SPD;;männlich;11001018
9;Jaunich;Horst;Gewerkschaftssekretär;;;;SPD;;männlich;11001022
9;Jenninger;Philipp;Präsident DBT;Dr.;;;CDU/CSU;;männlich;11001025
9;Jens;Uwe;Dipl.-Volkswirt, Großhandelskaufmann;Prof. Dr.;;;SPD;;männlich;11001026
9;Jentsch;Hans-Joachim;Rechtsanwalt und Notar;Dr.;;;CDU/CSU;Wiesbaden;männlich;11001027
9;Jobst;Dionys;Rechtsanwalt, Bundesbahndirektor;Dr.;;;CDU/CSU;;männlich;11001029
9;Jung;Wilhelm;Bäckermeister;;;;CDU/CSU;Lörrach;männlich;11001041
9;Jung;Kurt;Dipl.-Ing., Architekt, Parl. Staats. b. Bundesmin. der Verteidigung;;;;FDP;;männlich;11001038
9;Jung;Kurt;Dipl.-Ing., Architekt, Parl. Staats. b. Bundesmin. der Verteidigung;;;;FDP;Kandel;männlich;11001038
9;Junghans;Hans-Jürgen;Dipl.-Ingenieur;;;;SPD;;männlich;11001043
9;Jungmann;Horst;Beamter;;;;SPD;;männlich;11001047
9;Jungmann;Horst;Beamter;;;;SPD;Wittmoldt;männlich;11001047
9;Kalisch;Joachim;Großhandelskaufmann, Bezirksstadtrat;;;;CDU/CSU;;männlich;11001059
9;Kansy;Dietmar;Bauingenieur;Dr. - Ing.;;;CDU/CSU;;männlich;11001064
9;Karwatzki;Irmgard;Sozialarbeiterin (grad), Parl. Staatssekretärin;;;;CDU/CSU;;weiblich;11001068
9;Keller;Peter;Dipl.-Ingenieur (FH);;;;CDU/CSU;;männlich;11001079
9;Kiechle;Ignaz;Landwirt, Bundesminister;;;;CDU/CSU;;männlich;11001091
9;Kiehm;Günter;Verbandsdirektor;;;;SPD;;männlich;11001092
9;Kiep;Walther Leisler;Versicherungskaufmann;Dr.;;;CDU/CSU;;männlich;11001094
9;Kirschner;Klaus;Werkzeugmacher, Mechanikermeister;;;;SPD;;männlich;11001102
9;Kittelmann;Peter;Rechtsanwalt;;;;CDU/CSU;;männlich;11001106
9;Klein;Hans Hugo;Professor, Parl. Staatssekretär beim Bundesmin. der Justiz;Prof. Dr.;;;CDU/CSU;Göttingen;männlich;11001115
9;Klein;Hans;Vizepräsident DBT , Journalist, Bundesminister;;;;CDU/CSU;München;männlich;11001114
9;Klein;Heinrich;Landrat;;;;SPD;Dieburg;männlich;11001116
9;Kleinert;Detlef;Rechtsanwalt und Notar;;;;FDP;Hannover;männlich;11001121
9;Klejdzinski;Karl-Heinz;Unternehmensberater;Dr.;;;SPD;;männlich;11001124
9;Kohl;Helmut;Bundeskanzler;Dr.;;;CDU/CSU;;männlich;11001165
9;Köhler;Herbert W.;Geschäftsführender Vorstand der Wirtschaftsvereinigung Eisen- und Stahlindustrie;Dr.;;;CDU/CSU;Duisburg;männlich;11001152
9;Köhler;Volkmar;Angestellter, Parl. Staatsekretär;Dr.;;;CDU/CSU;Wolfsburg;männlich;11001154
9;Kolb;Elmar;Industriekaufmann, Maschinenbauingenieur;;;;CDU/CSU;;männlich;11001170
9;Kolbow;Walter;Verwaltungsjurist, Parl. Staatssekretär;;;;SPD;;männlich;11001175
9;Korber;Horst;Jurist, Senator;;;;SPD;;männlich;11001181
9;Köster;Gottfried;Oberstudienrat;;;;CDU/CSU;;männlich;11001163
9;Kraus;Rudolf;Baukaufmann, Parl. Staatssekretär;;;;CDU/CSU;;männlich;11001202
9;Kreile;Reinhold;Professor, Rechtsanwalt und Fachanwalt für Steuerrecht;Dr.;;;CDU/CSU;;männlich;11001209
9;Kretkowski;Volkmar;Realschuldirektor;;;;SPD;;männlich;11001211
9;Kreutzmann;Heinz;Regierungsdirektor;Dr.;;;SPD;;männlich;11001212
9;Krey;Franz Heinrich;Journalist;;;;CDU/CSU;;männlich;11001214
9;Kroll-Schlüter;Hermann;Landwirt;;;;CDU/CSU;;männlich;11001223
9;Krone-Appuhn;Ursula;Hausfrau;;;;CDU/CSU;;weiblich;11001226
9;Kübler;Klaus;Vizepräsident des Bundesgesundheitsamtes;Dr.;;;SPD;;männlich;11001238
9;Kühbacher;Klaus-Dieter;Stadtamtmann;;;;SPD;;männlich;11001240
9;Kuhlwein;Eckart;Journalist, Diplom-Volkswirt;;;;SPD;;männlich;11001252
9;Kunz;Gerhard;Rechtsanwalt;;;;CDU/CSU;;männlich;11001256
9;Kunz;Gerhard;Rechtsanwalt;;;;CDU/CSU;Berlin;männlich;11001256
9;Kunz;Max;Honorarprofessor, Landwirtschaftsdirektor;Prof. Dr.;;;CDU/CSU;Weiden;männlich;11001258
9;Laermann;Karl-Hans;Bauingenieur;Prof. Dr. - Ing.;;;FDP;;männlich;11001266
9;Lagershausen;Karl-Hans;Landwirt;;;;CDU/CSU;;männlich;11001268
9;Lambinus;Uwe;Bürgermeister , Amtsrat im Notardienst;;;;SPD;;männlich;11001271
9;Lambsdorff;Otto;Rechtsanwalt;Dr.;;Graf;FDP;;männlich;11001272
9;Lamers;Karl;Angestellter;;;;CDU/CSU;;männlich;11001273
9;Lammert;Norbert;Präsident DBT , Vizepräsident DBT , Dipl.-Sozialwissenschaftler;Dr.;;;CDU/CSU;;männlich;11001274
9;Lampersbach;Egon;Einzelhandelskaufmann;;;;CDU/CSU;;männlich;11001276
9;Landré;Heinz F.;Geschäftsführer, Diplomingenieur;;;;CDU/CSU;;männlich;11001280
9;Langner;Manfred;Rechtsanwalt und Notar;Dr.;;;CDU/CSU;;männlich;11001288
9;Lattmann;Herbert;Betriebswirt;;;;CDU/CSU;;männlich;11001292
9;Laufs;Paul;Dipl.-Ingenieur, Professor, Parl. Staatssekretär;Prof. Dr.;;;CDU/CSU;;männlich;11001293
9;Leber;Georg;Vizepräsident DBT , Bundesminister;;;;SPD;;männlich;11001299
9;Lemmrich;Karl Heinz;Dipl.-Ingenieur;;;;CDU/CSU;;männlich;11001315
9;Lennartz;Klaus;Versicherungskaufmann, Landrat;;;;SPD;;männlich;11001319
9;Lenz;Carl Otto;Rechtsanwalt und Notar, Generalsekretär;Dr.;;;CDU/CSU;Bergstraße;männlich;11001322
9;Lenzer;Christian;Oberstudienrat;;;;CDU/CSU;;männlich;11001327
9;Leonhart;Günther;Bürgermeister;;;;SPD;;männlich;11001330
9;Lepsius;Renate;Historikerin, Hausfrau;Dr.;;;SPD;;weiblich;11001331
9;Leuschner;Kurt;Regierungsdirektor;;;;SPD;;männlich;11001335
9;Liedtke;Karl;Rektor;;;;SPD;;männlich;11001340
9;Linde;Jürgen;Jurist;Dr.;;;SPD;;männlich;11001343
9;Link;Helmut;Elektromechaniker;;;;CDU/CSU;;männlich;11001347
9;Link;Helmut;Elektromechaniker;;;;CDU/CSU;Frankfurt;männlich;11001347
9;Linsmeier;Josef;Rechtsanwalt;;;;CDU/CSU;;männlich;11001350
9;Lintner;Eduard;Rechtsanwalt, Parl. Staatssekretär;;;;CDU/CSU;;männlich;11001351
9;Löffler;Lothar;Oberschulrat;;;;SPD;;männlich;11001360
9;Löher;Paul;Industriekaufmann;;;;CDU/CSU;;männlich;11001361
9;Löher;Paul;Industriekaufmann;;;;CDU/CSU;Dortmund;männlich;11001361
9;Lorenz;Peter;Jurist, Parl. Staatsekretär;Dr.;;;CDU/CSU;;männlich;11001374
9;Louven;Julius;Konditormeister;;;;CDU/CSU;;männlich;11001378
9;Lowack;Ortwin;Rechtsanwalt;;;;CDU/CSU;;männlich;11001379
9;Lutz;Egon;Redakteur;;;;SPD;;männlich;11001399
9;Luuk;Dagmar;Dipl.-Politologin, Dozentin;;;;SPD;;weiblich;11001400
9;Maaß;Erich;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11001402
9;Maaß;Erich;Dipl.-Kaufmann;;;;CDU/CSU;Wilhelmshaven;männlich;11001402
9;Magin;Theo;Bürgermeister;;;;CDU/CSU;;männlich;11001407
9;Mahne;Erhard;Geschäftsführer, Parl. Staatssekretär;;;;SPD;;männlich;11001409
9;Männing;Peter;Diplom Politologe;;;;SPD;;männlich;11001404
9;Männle;Ursula;Professorin;Prof.;;;CDU/CSU;;weiblich;11001405
9;Marschall;Manfred;Technischer Angestellter;;;;SPD;;männlich;11001423
9;Martiny;Anke;Journalistin;Dr.;;;SPD;;weiblich;11001428
9;Marx;Werner;Regierungsdirektor;Dr.;;;CDU/CSU;;männlich;11001431
9;Marx;Werner;Regierungsdirektor;Dr.;;;CDU/CSU;Kaiserslautern;männlich;11001431
9;Matthäus-Maier;Ingrid;Richterin;;;;SPD;;weiblich;11001436
9;Matthäus-Maier;Ingrid;Richterin;;;;SPD;;weiblich;11001436
9;Matthöfer;Hans;Dipl.-Volkswirt, Bundesminister;;;;SPD;;männlich;11001439
9;Meinike;Erich;Verwaltungsangestellter;;;;SPD;Oberhausen;männlich;11001457
9;Meininghaus;Alfred;Gewerkschaftssekretär;;;;SPD;;männlich;11001458
9;Menzel;Heinz;Bergmann (Hauer), Gewerkschaftssekretär;;;;SPD;;männlich;11001475
9;Merker;Rolf;Druckermeister;;;;FDP;;männlich;11001479
9;Mertens;Franz-Josef;Abteilungsdirektor , Juríst;Dr.;;;SPD;Bottrop;männlich;11001481
9;Mertes;Alois;Staatsminister im Auswärtigen Amt;Dr.;;;CDU/CSU;Gerolstein;männlich;11001482
9;Metz;Reinhard;Journalist, Präsident der Bremischen Bürgerschaft;;;;CDU/CSU;;männlich;11001487
9;Meyer zu Bentrup;Reinhard;Dipl.-Landwirt;Dr.;;;CDU/CSU;;männlich;11001497
9;Michels;Meinolf;Landwirt;;;;CDU/CSU;;männlich;11001502
9;Mikat;Paul;Universitätsprofessor der Rechte, Minister;Dr.;;;CDU/CSU;;männlich;11001507
9;Miltner;Karl;Oberregierungsrat;Dr.;;;CDU/CSU;;männlich;11001510
9;Milz;Peter;Stukkteurmeister;;;;CDU/CSU;;männlich;11001511
9;Mischnick;Wolfgang;Geschäftsführer;;;;FDP;;männlich;11001512
9;Mitzscherling;Peter;Dipl.-Kaufmann, Staatssekretär;Dr.;;;SPD;;männlich;11001516
9;Möhring;Helmuth;Bäcker;;;;SPD;;männlich;11001519
9;Möllemann;Jürgen W.;Unternehmensberater, Lehrer, Bundesminister;;;;FDP;;männlich;11001520
9;Möller;Franz;Rechtsanwalt, Ministerialdirigent;Dr.;;;CDU/CSU;;männlich;11001522
9;Müller;Günther;Historiker;Dr.;;;CDU/CSU;;männlich;11001548
9;Müller;Günther;Historiker;Dr.;;;CDU/CSU;München;männlich;11001548
9;Müller;Adolf;Facharbeiter;;;;CDU/CSU;Remscheid;männlich;11001542
9;Müller;Hans-Werner;Maschinenbaumeister, Diplomhandelslehrer;;;;CDU/CSU;Wadern;männlich;11001550
9;Müller;Alfons;Geschäftsführer;;;;CDU/CSU;Wesseling;männlich;11001544
9;Müller;Richard;Oberamtsrat;;;;SPD;Bayreuth;männlich;11001563
9;Müller;Rudolf;Studiendirektor;;;;SPD;Schweinfurt;männlich;11001565
9;Müller-Emmert;Adolf;Rechtsanwalt, Oberstaatsanwalt;Dr.;;;SPD;;männlich;11001568
9;Müntefering;Franz;Industriekaufmann, Bundesminister;;;;SPD;;männlich;11001570
9;Nagel;Werner;Feinmechaniker;;;;SPD;;männlich;11001580
9;Narjes;Karl-Heinz;Landesminister;Dr.;;;CDU/CSU;;männlich;11001582
9;Nehm;Albert;Stellmacher;;;;SPD;;männlich;11001585
9;Nelle;Engelbert;Diplom-Handelslehrer;;;;CDU/CSU;;männlich;11001586
9;Neuhaus;Alfred Hubertus;Kaufmann;;;;CDU/CSU;;männlich;11001590
9;Neuhausen;Friedrich;Geschäftsführer;;;;FDP;;männlich;11001591
9;Neumann;Paul;Gemeindedirektor;;;;SPD;;männlich;11001597
9;Neumann;Volker;Rechtsanwalt und Notar;;;;SPD;Bramsche;männlich;11001598
9;Neumann;Paul;Gemeindedirektor;;;;SPD;Stelle;männlich;11001597
9;Neumeister;Hanna;Zahnärztin;Dr.;;;CDU/CSU;;weiblich;11001600
9;Niegel;Lorenz;Dipl.-Ingenieur (FH);;;;CDU/CSU;;männlich;11001608
9;Nöbel;Wilhelm;Ministerialrat;Dr.;;;SPD;;männlich;11001617
9;Noth;Erke;Dipl.-Volkswirtin;;;;FDP;;weiblich;11001625
9;Offergeld;Rainer;Rechtsanwalt und Fachanwalt für Steuerrecht;;;;SPD;;männlich;11001641
9;Oldenstädt;Martin;Öffentlich bestellter Vermessungsingenieur;Dr.;;;CDU/CSU;;männlich;11001644
9;Olderog;Rolf;Jurist;Dr.;;;CDU/CSU;;männlich;11001645
9;Oostergetelo;Jan;Landwirt;;;;SPD;;männlich;11001650
9;Osswald;Klaus-Dieter;Professor an einer wissenschaftlichen Hochschule;Dr.;;;SPD;;männlich;11001658
9;Pack;Doris;Rektorin;;;;CDU/CSU;;weiblich;11001670
9;Paintner;Johann;Landwirt;;;;FDP;;männlich;11001672
9;Paterna;Peter;Lehrer;;;;SPD;;männlich;11001679
9;Pauli;Günter;Beigeordneter;;;;SPD;;männlich;11001683
9;Pawelczyk;Alfons;Oberst;;;;SPD;;männlich;11001684
9;Penner;Willfried;Rechtsanwalt;Dr.;;;SPD;;männlich;11001688
9;Pensky;Heinz;Geschäftsführer;;;;SPD;;männlich;11001689
9;Peter;Horst;Studiendirektor;;;;SPD;Kassel;männlich;11001693
9;Petersen;Peter;Selbständiger Marktforscher;;;;CDU/CSU;;männlich;11001699
9;Pfeffermann;Gerhard O.;Ingenieur;;;;CDU/CSU;;männlich;11001702
9;Pfeifer;Anton;Staatsminister;;;;CDU/CSU;;männlich;11001703
9;Picard;Walter;Rektor;;;;CDU/CSU;;männlich;11001714
9;Pieroth;Elmar;Diplom-Volkswirt, Unternehmer;;;;CDU/CSU;;männlich;11001716
9;Pinger;Winfried;Rechtsanwalt, Universitätsprofessor;Dr.;;;CDU/CSU;;männlich;11001719
9;Pohlmann;Eberhard;Hauptgeschäftsführer;;;;CDU/CSU;;männlich;11001732
9;Pohlmeier;Heinrich;Studiendirektor im Privatschuldienst;Dr.;;;CDU/CSU;;männlich;11001733
9;Polkehn;Walter;Bundesbankamtsinspektor;;;;SPD;;männlich;11001734
9;Popp;Karl-Heinz;Dipl.-Ingenieur, Studiendirektor;;;;FDP;;männlich;11001735
9;Porzner;Konrad;Staatssekretär;;;;SPD;;männlich;11001739
9;Poß;Joachim;Verwaltungsleiter;;;;SPD;;männlich;11001740
9;Prangenberg;Heinz-Jürgen;Dipl.-Volkswirt;;;;CDU/CSU;;männlich;11001744
9;Probst;Albert;Dipl.-Agraringenieur;Dr.;;;CDU/CSU;;männlich;11001752
9;Purps;Rudolf;Realschullehrer;;;;SPD;;männlich;11001760
9;Rainer;Alois;Metzger, Gast- und Landwirt;;;;CDU/CSU;;männlich;11001769
9;Rapp;Heinz;Bundesbankdirektor;;;;SPD;Göppingen;männlich;11001774
9;Rappe;Hermann;Gewerkschaftssekretär;;;;SPD;Hildesheim;männlich;11001775
9;Rawe;Wilhelm;Rechtsanwalt und Notar, Parl. Staatsekretär;;;;CDU/CSU;;männlich;11001786
9;Rayer;Wolfgang;Angestellter;;;;SPD;;männlich;11001787
9;Reddemann;Gerhard;Journalist;Dr.;;;CDU/CSU;;männlich;11001790
9;Regenspurger;Otto;Diplom-Verwaltungswirt, Postoberinspektor;;;;CDU/CSU;;männlich;11001793
9;Renger;Annemarie;Präsidentin DBT , Vizepräsidentin DBT;Dr.;;;SPD;;weiblich;11001821
9;Rentrop;Friedhelm;Wirtschaftsprüfer und Steuerberater;;;;FDP;;männlich;11001824
9;Repnik;Hans-Peter;Jurist;;;;CDU/CSU;;männlich;11001825
9;Reschke;Otto;Bergingenieur;;;;SPD;;männlich;11001826
9;Reuschenbach;Peter W.;Industriekaufmann;;;;SPD;;männlich;11001827
9;Reuter;Bernd;Bauingenieur (grad.);;;;SPD;;männlich;11001828
9;Riebensahm;Dietrich;Markscheider, Diplomingenieur;;;;FDP;;männlich;11001837
9;Riedel-Martiny;Anke;Journalistin;Dr.;;;SPD;;weiblich;11001428
9;Riedl;Erich;Dipl.-Kaufmann, Oberpostdirektor;Dr.;;;CDU/CSU;München;männlich;11001843
9;Riemer;Horst-Ludwig;Rechtsanwalt;Dr.;;;FDP;;männlich;11001848
9;Riesenhuber;Heinz;Dipl.-Chemiker, Bundesminister;Dr.;;;CDU/CSU;;männlich;11001849
9;Ritz;Burkhard;Dipl.-Landwirt, Landvolkshochschuldozent;Dr.;;;CDU/CSU;;männlich;11001859
9;Rohde;Helmut;Journalist;;;;SPD;;männlich;11001876
9;Rohde;Helmut;Journalist;;;;SPD;Hannover;männlich;11001876
9;Röhner;Paul;Direktor z. Wvw. im Bayerischen Bauernverband;;;;CDU/CSU;;männlich;11001869
9;Roitzsch;Ingrid;Redakteurin;;;;CDU/CSU;;weiblich;11001877
9;Roitzsch;Ingrid;Redakteurin;;;;CDU/CSU;Quickborn;weiblich;11001877
9;Ronneburger;Uwe;Landwirt;;;;FDP;;männlich;11001881
9;Rösch;Klaus;Dipl.-Betriebswirt;Dr.;;;FDP;;männlich;11001873
9;Rose;Klaus;Publizist, Parl. Staatssekretär;Dr.;;;CDU/CSU;;männlich;11001882
9;Rosenthal;Philip;Vorstandsvorsitzender;Prof.;;;SPD;;männlich;11001883
9;Rossmanith;Kurt J.;Dipl.-Verwaltungswirt, Industriekaufmann;;;;CDU/CSU;;männlich;11001887
9;Roth;Wolfgang;Dipl.-Volkswirt;;;;SPD;;männlich;11001891
9;Ruf;Rudolf;Glasermeister;;;;CDU/CSU;;männlich;11001900
9;Rühe;Volker;Oberstudienrat , Bundesminister;;;;CDU/CSU;;männlich;11001897
9;Rumpf;Wolfgang;Professor, Diplomforstwirt, Forstdirektor;Dr.;;;FDP;;männlich;11001904
9;Sander;Engelbert;Geschäftsführer;;;;SPD;;männlich;11001917
9;Sauer;Helmut;Grundstücks- u. Wohnungswirtschaftskaufmann;;;;CDU/CSU;Salzgitter;männlich;11001921
9;Sauer;Roland;Selbständiger Grafiker;;;;CDU/CSU;Stuttgart;männlich;11001922
9;Sauter;Franz;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11001926
9;Sauter;Franz;Landwirtschaftsmeister;;;;CDU/CSU;Epfendorf;männlich;11001926
9;Sauter;Alfred;Rechtsanwalt, Staatsminister;;;;CDU/CSU;Ichenhausen;männlich;11001925
9;Schachtschabel;Hans Georg;ordentlicher Professor, Studienleiter;Dr.;;;SPD;;männlich;11001929
9;Schäfer;Helmut;Staatsminister;;;;FDP;Mainz;männlich;11001932
9;Schäfer;Harald B.;Oberstudienrat , Landesminister;;;;SPD;Appenweier;männlich;11001931
9;Schäfer;Harald B.;Oberstudienrat , Landesminister;;;;SPD;Offenburg;männlich;11001931
9;Schartz;Günther;Ökonomierat;;;;CDU/CSU;Trier;männlich;11001946
9;Schätz;Hermann;Ausbildungsleiter;;;;SPD;;männlich;11001936
9;Schäuble;Wolfgang;Präsident DBT , Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11001938
9;Scheer;Hermann;Wirtschafts- und Sozialwissenschaftler, Puplizist;Dr.;;;SPD;;männlich;11001950
9;Schirmer;Friedel;Ministerialrat;;;;SPD;;männlich;11001973
9;Schlaga;Georg;Rektor;;;;SPD;;männlich;11001974
9;Schlatter;Günter;Versicherungskaufmann;;;;SPD;;männlich;11001977
9;Schlei;Marie;Schulrätin , Bundesministerin;;;;SPD;;weiblich;11001979
9;Schluckebier;Günter;Maschinenschlosser, Rentner;;;;SPD;;männlich;11001988
